,index,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),z1_Light(kW),z2_Light(kW),z3_Light(kW),z4_Light(kW)
0,2019-03-01 03:00:00,3.9,0.0,0.2,0,73,1013.8,12.12,6.25,14.45,33.34
1,2019-03-01 06:00:00,2.6,0.0,0.8,360,71,1015.0,0.01,3.96,19.01,38.69
2,2019-03-01 09:00:00,7.2,0.0,3.3,270,46,1015.7,0.01,5.34,9.14,0.05
3,2019-03-01 12:00:00,12.0,0.0,5.2,290,24,1014.1,0.02,8.47,18.59,0.07
4,2019-03-01 15:00:00,14.1,0.0,3.4,290,22,1012.6,0.02,8.4,18.54,0.07
5,2019-03-01 18:00:00,13.1,0.0,1.7,340,21,1013.0,12.21,7.95,52.62,42.86
6,2019-03-01 21:00:00,8.8,0.0,0.7,180,36,1014.7,12.29,7.97,39.63,43.68
7,2019-03-02 00:00:00,5.4,0.0,0.1,0,53,1015.0,12.36,8.03,11.59,33.67
8,2019-03-02 03:00:00,2.6,0.0,0.6,140,70,1014.9,12.06,7.83,10.99,33.25
9,2019-03-02 06:00:00,0.5,0.0,0.8,110,85,1014.7,0.0,6.07,11.03,38.38
10,2019-03-02 09:00:00,2.7,0.0,1.8,110,78,1015.3,0.0,3.82,11.45,9.4
11,2019-03-02 12:00:00,11.8,0.0,1.2,70,44,1013.7,0.01,6.36,9.2,0.09
12,2019-03-02 15:00:00,14.5,0.0,0.9,90,33,1010.7,0.01,5.4,9.21,0.05
13,2019-03-02 18:00:00,12.9,0.0,3.2,110,44,1010.3,12.27,5.48,28.9,43.02
14,2019-03-02 21:00:00,10.5,0.0,2.6,110,51,1011.2,12.25,7.97,9.26,43.74
15,2019-03-03 00:00:00,8.5,0.0,1.2,160,58,1010.8,12.33,8.02,9.28,33.68
16,2019-03-03 03:00:00,7.2,0.0,1.1,110,65,1010.1,12.22,7.94,9.19,33.52
17,2019-03-03 06:00:00,5.4,0.0,1.1,140,74,1008.8,0.0,5.4,9.11,38.09
18,2019-03-03 09:00:00,6.3,0.0,1.2,110,71,1008.7,0.01,5.51,9.32,0.08
19,2019-03-03 12:00:00,13.1,0.0,2.1,160,39,1006.6,0.0,5.36,9.14,0.05
20,2019-03-03 15:00:00,14.9,0.0,2.5,110,30,1003.7,0.02,6.39,9.22,0.08
21,2019-03-03 18:00:00,12.7,0.0,3.8,90,41,1003.6,12.06,7.95,22.25,24.63
22,2019-03-03 21:00:00,10.8,0.0,4.1,110,50,1004.9,12.48,8.08,9.35,15.52
23,2019-03-04 00:00:00,9.7,0.0,1.5,140,54,1004.0,12.34,8.04,11.61,33.7
24,2019-03-04 03:00:00,8.7,0.0,0.9,70,57,1003.7,12.37,8.01,9.29,33.67
25,2019-03-04 06:00:00,6.4,0.0,1.0,110,70,1004.2,0.01,3.95,18.86,34.0
26,2019-03-04 09:00:00,9.7,0.0,0.4,0,61,1006.2,0.01,6.86,9.01,0.04
27,2019-03-04 12:00:00,13.5,0.0,1.4,270,40,1006.4,0.01,6.95,11.51,0.04
28,2019-03-04 15:00:00,16.2,0.0,3.0,290,27,1005.2,0.02,9.28,18.29,0.04
29,2019-03-04 18:00:00,15.2,0.0,1.7,340,27,1007.0,0.01,6.36,31.73,14.72
30,2019-03-04 21:00:00,9.9,0.0,4.1,140,51,1010.4,12.36,6.47,18.98,33.54
31,2019-03-05 00:00:00,7.3,0.0,0.6,70,65,1012.1,12.18,3.88,16.44,22.96
32,2019-03-05 03:00:00,4.6,0.0,0.2,0,74,1013.7,12.07,3.86,16.35,22.86
33,2019-03-05 06:00:00,2.6,0.0,1.1,110,88,1013.9,12.32,3.9,18.88,28.66
34,2019-03-05 09:00:00,6.6,0.0,0.2,0,70,1015.3,0.0,9.23,19.4,0.05
35,2019-03-05 12:00:00,13.7,0.0,2.7,270,37,1014.4,0.02,8.48,18.82,0.04
36,2019-03-05 15:00:00,15.6,0.0,3.0,270,28,1012.2,0.02,8.44,18.65,0.06
37,2019-03-05 18:00:00,14.8,0.0,2.2,320,33,1012.0,12.19,7.87,52.15,42.22
38,2019-03-05 21:00:00,12.0,0.0,0.4,0,43,1013.1,12.41,9.42,40.52,43.04
39,2019-03-06 00:00:00,10.8,0.0,0.2,0,48,1012.6,12.27,7.94,16.66,32.48
40,2019-03-06 03:00:00,9.7,0.0,0.4,0,54,1011.5,12.31,6.43,16.64,32.6
41,2019-03-06 06:00:00,9.0,0.0,1.0,320,61,1011.1,12.32,3.93,18.96,28.9
42,2019-03-06 09:00:00,9.4,0.0,1.2,140,66,1011.6,0.02,6.84,9.04,0.06
43,2019-03-06 12:00:00,10.7,0.0,2.6,140,60,1010.0,0.01,6.97,11.54,0.05
44,2019-03-06 15:00:00,14.0,0.0,1.5,50,44,1005.6,0.02,6.89,11.38,0.04
45,2019-03-06 18:00:00,14.4,0.0,1.3,270,34,1004.9,12.25,5.41,46.06,33.83
46,2019-03-06 21:00:00,11.9,0.0,2.6,320,36,1006.1,12.53,6.55,49.65,34.52
47,2019-03-07 00:00:00,10.3,0.0,2.1,320,43,1007.0,12.49,3.99,27.89,38.41
48,2019-03-07 03:00:00,8.3,0.0,3.5,290,60,1007.4,12.46,3.99,27.92,38.4
49,2019-03-07 06:00:00,7.0,0.0,2.1,320,66,1008.7,12.38,7.02,27.72,43.74
50,2019-03-07 09:00:00,7.7,0.0,2.8,290,68,1011.4,0.02,10.81,18.46,0.05
51,2019-03-07 12:00:00,10.3,0.0,2.1,50,45,1012.1,0.0,8.58,18.92,0.03
52,2019-03-07 15:00:00,11.5,0.2,1.0,230,43,1011.4,0.02,6.92,18.56,0.04
53,2019-03-07 18:00:00,11.7,0.0,2.9,290,36,1012.0,12.39,8.67,45.7,37.99
54,2019-03-07 21:00:00,7.7,0.0,2.0,160,59,1014.3,12.32,7.97,42.43,38.64
55,2019-03-08 00:00:00,5.4,0.0,0.6,50,67,1016.5,12.27,7.95,35.27,28.29
56,2019-03-08 03:00:00,2.6,0.0,0.8,140,86,1017.2,12.12,3.24,33.62,28.06
57,2019-03-08 06:00:00,1.3,0.0,0.2,0,91,1017.9,0.0,5.7,21.24,28.93
58,2019-03-08 09:00:00,5.0,0.0,0.4,0,76,1019.7,0.02,10.75,18.4,0.05
59,2019-03-08 12:00:00,11.9,0.0,2.0,290,36,1018.8,0.02,12.2,19.01,0.04
60,2019-03-08 15:00:00,15.2,0.0,1.0,180,19,1016.3,0.03,11.95,18.62,0.06
61,2019-03-08 18:00:00,15.3,0.0,1.2,250,22,1015.8,12.07,6.5,65.41,14.69
62,2019-03-08 21:00:00,9.7,0.0,0.9,70,38,1017.5,12.32,6.55,52.94,15.47
63,2019-03-09 00:00:00,7.0,0.0,0.6,270,52,1017.9,12.4,6.58,9.31,5.2
64,2019-03-09 03:00:00,4.5,0.0,0.5,20,68,1017.6,12.37,5.04,9.29,5.21
65,2019-03-09 06:00:00,2.5,0.0,0.1,0,81,1017.0,0.0,4.98,9.24,10.16
66,2019-03-09 09:00:00,8.0,0.0,0.8,230,61,1017.3,0.02,6.47,18.77,0.06
67,2019-03-09 12:00:00,13.7,0.0,1.7,340,33,1016.1,0.01,8.06,16.49,0.07
68,2019-03-09 15:00:00,17.1,0.0,3.4,290,17,1012.3,0.01,4.93,16.37,0.02
69,2019-03-09 18:00:00,16.2,0.0,1.1,340,21,1011.6,12.08,4.99,29.2,14.7
70,2019-03-09 21:00:00,13.3,0.0,0.7,180,39,1012.8,12.5,6.66,16.38,15.46
71,2019-03-10 00:00:00,11.9,0.0,0.3,0,48,1012.0,12.39,5.04,8.83,5.19
72,2019-03-10 03:00:00,10.8,0.0,0.5,140,54,1011.0,12.0,4.91,8.68,5.21
73,2019-03-10 06:00:00,10.3,0.0,1.0,340,61,1009.4,0.01,5.02,8.8,10.17
74,2019-03-10 09:00:00,9.5,0.0,4.0,110,65,1008.6,0.0,4.93,8.72,0.11
75,2019-03-10 12:00:00,8.3,2.5,0.5,110,86,1007.2,0.01,8.23,8.87,0.07
76,2019-03-10 15:00:00,8.1,3.0,1.0,340,91,1004.9,0.03,5.03,8.79,0.05
77,2019-03-10 18:00:00,7.4,2.0,2.5,290,89,1004.2,12.1,4.98,8.8,24.68
78,2019-03-10 21:00:00,7.2,0.0,2.9,270,81,1004.0,12.48,5.08,8.92,15.36
79,2019-03-11 00:00:00,6.3,0.0,1.3,270,81,1004.0,12.45,5.07,8.89,5.2
80,2019-03-11 03:00:00,4.0,0.0,0.8,340,94,1003.4,12.37,5.03,8.84,5.21
81,2019-03-11 06:00:00,2.2,0.0,0.4,0,98,1003.7,0.0,4.92,11.0,9.83
82,2019-03-11 09:00:00,4.6,0.0,1.4,290,97,1004.4,0.01,7.96,18.1,0.07
83,2019-03-11 12:00:00,11.1,0.0,3.1,290,51,1003.1,0.0,8.19,18.59,0.06
84,2019-03-11 15:00:00,13.5,0.0,2.2,270,36,1000.5,0.01,9.43,18.04,0.05
85,2019-03-11 18:00:00,11.9,0.0,2.7,320,42,999.9,12.31,6.5,58.93,33.4
86,2019-03-11 21:00:00,9.6,0.5,2.4,270,70,1001.3,12.42,6.59,46.35,33.79
87,2019-03-12 00:00:00,8.7,0.0,3.2,290,66,1001.9,12.13,5.92,15.97,23.39
88,2019-03-12 03:00:00,8.0,0.0,3.0,290,70,1002.7,12.41,6.05,16.25,23.63
89,2019-03-12 06:00:00,6.6,0.0,2.2,320,72,1002.9,12.4,6.04,18.72,29.1
90,2019-03-12 09:00:00,7.9,0.0,3.3,290,61,1004.7,0.02,4.84,17.94,0.04
91,2019-03-12 12:00:00,12.1,0.0,3.7,270,38,1003.7,0.01,8.06,18.58,0.08
92,2019-03-12 15:00:00,15.1,0.0,7.1,270,27,1000.5,0.0,7.96,18.28,0.03
93,2019-03-12 18:00:00,10.8,0.0,4.3,270,49,1002.0,0.01,8.3,31.66,14.67
94,2019-03-12 21:00:00,4.6,0.5,4.5,290,77,1005.8,0.01,10.92,10.42,24.79
95,2019-03-13 00:00:00,1.7,0.0,5.2,290,52,1009.0,0.01,9.93,9.05,14.58
96,2019-03-13 03:00:00,1.1,0.0,5.1,290,45,1010.8,0.01,9.65,8.88,14.58
97,2019-03-13 06:00:00,1.4,0.0,3.3,290,40,1011.3,0.0,9.76,20.64,0.09
98,2019-03-13 09:00:00,4.1,0.0,4.0,270,35,1013.1,0.01,7.85,18.16,0.06
99,2019-03-13 12:00:00,7.6,0.0,6.9,290,27,1012.4,0.01,4.85,18.36,0.05
100,2019-03-13 15:00:00,9.3,0.0,7.2,290,23,1011.3,0.01,8.02,18.41,0.05
101,2019-03-13 18:00:00,8.0,0.0,4.8,320,21,1012.7,12.3,6.77,46.08,46.38
102,2019-03-13 21:00:00,6.2,0.0,4.9,290,24,1015.6,12.56,6.92,47.05,46.74
103,2019-03-14 00:00:00,4.3,0.0,3.2,320,25,1016.5,12.33,6.01,16.32,36.6
104,2019-03-14 03:00:00,2.2,0.0,0.2,0,31,1017.4,12.25,5.97,16.25,36.44
105,2019-03-14 06:00:00,-0.7,0.0,0.0,0,48,1018.4,12.46,6.06,18.58,41.82
106,2019-03-14 09:00:00,4.0,0.0,0.9,270,37,1019.1,0.01,7.86,17.99,0.08
107,2019-03-14 12:00:00,8.6,0.0,3.1,290,17,1017.2,0.01,8.05,18.36,0.09
108,2019-03-14 15:00:00,12.0,0.0,3.1,270,16,1014.9,0.01,5.73,17.96,0.08
109,2019-03-14 18:00:00,12.1,0.0,1.9,270,18,1014.4,12.14,8.78,18.44,19.39
110,2019-03-14 21:00:00,9.5,0.0,1.1,340,30,1015.4,0.01,8.83,11.11,24.65
111,2019-03-15 00:00:00,6.4,0.0,0.7,50,44,1016.0,0.01,8.79,8.8,14.57
112,2019-03-15 03:00:00,5.4,0.0,1.6,320,47,1015.0,0.02,8.73,8.73,14.6
113,2019-03-15 06:00:00,4.4,0.0,0.2,0,55,1014.6,0.01,8.71,18.28,14.56
114,2019-03-15 09:00:00,6.5,0.0,0.8,20,51,1014.6,0.02,7.35,17.37,0.04
115,2019-03-15 12:00:00,10.7,0.0,4.1,270,50,1012.6,0.02,8.06,18.41,0.06
116,2019-03-15 15:00:00,9.2,0.3,5.1,320,53,1009.2,0.01,7.88,18.0,0.06
117,2019-03-15 18:00:00,8.8,0.7,5.6,290,49,1007.3,12.17,5.99,31.67,14.69
118,2019-03-15 21:00:00,5.3,0.0,6.4,290,54,1008.1,12.27,5.96,18.43,33.78
119,2019-03-16 00:00:00,4.1,0.0,4.2,290,57,1009.1,12.44,5.04,16.29,23.94
120,2019-03-16 03:00:00,3.6,0.0,4.0,270,65,1011.7,12.11,4.91,15.97,23.41
121,2019-03-16 06:00:00,3.4,0.0,2.7,290,67,1014.1,0.0,4.99,16.75,31.64
122,2019-03-16 09:00:00,5.3,0.0,2.6,270,60,1016.1,0.01,4.9,15.98,0.04
123,2019-03-16 12:00:00,9.1,0.0,3.1,320,39,1014.4,0.0,5.98,16.2,0.07
124,2019-03-16 15:00:00,11.5,0.0,2.2,290,33,1011.7,0.0,6.03,16.28,0.08
125,2019-03-16 18:00:00,11.7,0.0,1.8,340,35,1011.2,12.23,6.06,29.54,14.72
126,2019-03-16 21:00:00,9.3,0.0,1.4,270,42,1012.4,12.42,6.07,16.3,34.05
127,2019-03-17 00:00:00,7.0,0.0,1.9,320,46,1013.0,12.12,4.94,15.95,23.41
128,2019-03-17 03:00:00,6.0,0.0,3.0,320,51,1013.7,12.27,4.99,16.11,23.62
129,2019-03-17 06:00:00,4.5,0.0,1.3,320,60,1014.8,0.0,6.76,16.04,28.42
130,2019-03-17 09:00:00,7.2,0.0,2.9,290,55,1017.0,0.0,4.95,16.04,0.05
131,2019-03-17 12:00:00,11.2,0.0,4.3,290,33,1016.7,0.01,5.79,18.16,0.05
132,2019-03-17 15:00:00,13.3,0.0,4.4,290,25,1015.5,0.01,4.95,16.06,0.08
133,2019-03-17 18:00:00,12.5,0.0,2.0,340,27,1015.5,12.18,5.02,29.42,24.66
134,2019-03-17 21:00:00,8.2,0.0,0.7,70,41,1016.9,12.31,4.99,16.15,33.78
135,2019-03-18 00:00:00,5.3,0.0,0.6,50,51,1017.1,12.17,4.93,16.02,23.49
136,2019-03-18 03:00:00,2.5,0.0,0.5,160,66,1016.5,12.18,4.96,16.02,23.5
137,2019-03-18 06:00:00,0.7,0.0,1.2,110,79,1016.6,0.0,5.02,18.5,28.79
138,2019-03-18 09:00:00,5.9,0.0,0.4,0,62,1016.3,0.01,7.99,18.18,0.07
139,2019-03-18 12:00:00,11.8,0.0,2.6,320,39,1014.0,0.03,7.99,18.33,0.05
140,2019-03-18 15:00:00,16.0,0.0,3.3,270,25,1010.4,0.02,7.88,17.94,0.05
141,2019-03-18 18:00:00,14.4,0.0,2.1,200,30,1009.6,0.01,6.81,31.54,14.7
142,2019-03-18 21:00:00,11.3,0.0,0.6,110,44,1010.3,12.54,6.93,18.68,33.89
143,2019-03-19 00:00:00,9.7,0.0,0.1,0,52,1010.1,10.45,5.07,15.69,19.63
144,2019-03-19 03:00:00,7.7,0.0,0.4,0,62,1009.1,12.23,4.97,16.09,23.12
145,2019-03-19 06:00:00,5.0,0.0,0.7,320,69,1009.2,12.24,4.95,21.45,28.45
146,2019-03-19 09:00:00,9.8,0.0,0.8,50,51,1010.6,0.01,7.82,17.88,0.06
147,2019-03-19 12:00:00,18.0,0.0,3.4,270,18,1010.0,0.01,8.05,18.39,0.09
148,2019-03-19 15:00:00,20.7,0.0,2.9,320,24,1008.1,0.02,7.97,18.2,0.06
149,2019-03-19 18:00:00,19.5,0.0,1.8,340,28,1008.0,0.01,6.76,31.56,14.72
150,2019-03-19 21:00:00,15.0,0.0,0.9,70,43,1010.4,12.34,6.02,18.54,33.39
151,2019-03-20 00:00:00,12.3,0.0,0.8,250,54,1011.3,12.28,4.98,16.16,23.18
152,2019-03-20 03:00:00,10.0,0.0,0.2,0,62,1011.1,12.24,4.98,16.14,23.06
153,2019-03-20 06:00:00,7.5,0.0,0.3,0,73,1009.9,12.22,4.95,18.38,28.51
154,2019-03-20 09:00:00,10.1,0.0,1.0,110,62,1009.9,0.0,7.8,17.9,0.03
155,2019-03-20 12:00:00,16.8,0.0,0.6,360,38,1007.7,0.01,8.87,20.4,0.06
156,2019-03-20 15:00:00,17.7,0.0,0.4,0,38,1006.1,0.01,7.91,18.09,0.05
157,2019-03-20 18:00:00,16.7,0.0,2.1,180,29,1002.4,28.25,7.23,45.79,42.84
158,2019-03-20 21:00:00,10.2,2.5,3.2,110,91,999.6,28.6,7.3,48.57,43.31
159,2019-03-21 00:00:00,11.4,3.5,3.5,110,98,995.9,12.45,7.37,18.66,33.28
160,2019-03-21 03:00:00,13.2,0.0,1.0,230,98,994.0,12.18,7.22,18.32,32.83
161,2019-03-21 06:00:00,17.8,0.0,4.4,270,74,994.5,12.18,7.19,20.56,38.11
162,2019-03-21 09:00:00,16.4,0.0,4.8,290,65,997.1,0.02,7.97,18.14,0.05
163,2019-03-21 12:00:00,16.3,0.0,4.3,340,57,998.6,0.01,9.04,18.63,0.06
164,2019-03-21 15:00:00,15.5,0.0,7.0,320,53,999.3,0.01,7.92,18.05,0.06
165,2019-03-21 18:00:00,12.9,0.0,6.3,290,51,1001.6,12.16,7.35,18.49,19.39
166,2019-03-21 21:00:00,9.7,0.0,7.1,290,45,1003.7,0.01,8.83,11.11,24.66
167,2019-03-22 00:00:00,6.5,0.0,3.5,320,51,1008.3,0.02,8.91,8.88,14.57
168,2019-03-22 03:00:00,4.7,0.0,4.2,290,59,1008.9,0.0,8.8,8.83,14.59
169,2019-03-22 06:00:00,3.9,0.0,3.9,290,59,1010.5,0.01,8.59,18.14,24.41
170,2019-03-22 09:00:00,5.2,0.0,3.4,290,54,1011.7,0.03,9.33,17.93,0.04
171,2019-03-22 12:00:00,8.5,0.0,4.2,290,36,1011.5,0.02,9.53,18.32,0.06
172,2019-03-22 15:00:00,12.0,0.0,4.3,290,24,1009.3,0.01,11.81,18.17,0.06
173,2019-03-22 18:00:00,10.8,0.0,2.8,320,27,1009.8,12.11,7.25,58.66,42.87
174,2019-03-22 21:00:00,7.4,0.0,3.0,340,28,1012.9,12.3,7.28,46.01,39.23
175,2019-03-23 00:00:00,4.9,0.0,4.8,290,36,1014.3,12.24,7.23,16.09,33.45
176,2019-03-23 03:00:00,3.9,0.0,4.0,290,43,1014.7,12.18,5.93,36.95,33.31
177,2019-03-23 06:00:00,3.4,0.0,3.4,290,45,1014.8,0.01,5.87,36.5,38.09
178,2019-03-23 09:00:00,5.9,0.0,3.0,290,33,1015.0,0.0,7.24,18.42,0.06
179,2019-03-23 12:00:00,10.4,0.0,3.1,290,21,1013.0,0.0,7.2,18.31,0.06
180,2019-03-23 15:00:00,12.1,0.0,5.7,290,19,1008.9,0.0,7.23,16.06,0.09
181,2019-03-23 18:00:00,4.9,0.5,3.5,270,73,1012.2,12.09,5.98,29.22,14.68
182,2019-03-23 21:00:00,4.3,0.0,2.6,290,62,1013.5,12.2,5.94,24.65,15.13
183,2019-03-24 00:00:00,3.4,0.0,3.4,290,47,1016.1,12.4,6.02,37.56,5.25
184,2019-03-24 03:00:00,1.3,0.0,1.3,340,62,1016.4,12.25,5.98,16.1,5.21
185,2019-03-24 06:00:00,-0.1,0.0,1.3,320,68,1016.5,0.01,5.96,16.06,10.15
186,2019-03-24 09:00:00,3.9,0.0,3.6,290,46,1017.0,0.0,5.98,16.12,0.08
187,2019-03-24 12:00:00,9.0,0.0,3.0,270,28,1015.1,0.01,6.91,16.32,0.07
188,2019-03-24 15:00:00,12.1,0.0,3.2,290,19,1011.6,0.0,6.02,16.23,0.07
189,2019-03-24 18:00:00,11.9,0.0,2.9,320,24,1010.4,12.27,6.09,35.65,47.82
190,2019-03-24 21:00:00,8.9,0.0,2.6,290,33,1012.7,12.14,6.72,22.3,38.09
191,2019-03-25 00:00:00,5.9,0.0,1.8,290,35,1013.3,12.37,6.03,24.94,28.48
192,2019-03-25 03:00:00,4.9,0.0,2.0,290,36,1013.0,12.25,6.01,24.8,28.35
193,2019-03-25 06:00:00,1.8,0.0,0.5,70,58,1012.9,0.0,5.98,24.73,28.52
194,2019-03-25 09:00:00,5.7,0.0,0.7,340,46,1013.3,0.01,7.92,18.04,0.05
195,2019-03-25 12:00:00,11.8,0.0,3.3,270,35,1011.3,0.01,8.19,18.61,0.05
196,2019-03-25 15:00:00,15.1,0.0,2.4,290,32,1009.0,0.02,8.01,18.22,0.06
197,2019-03-25 18:00:00,14.5,0.0,2.5,270,33,1008.5,12.5,6.87,31.89,24.08
198,2019-03-25 21:00:00,11.4,0.0,2.4,320,39,1009.6,12.49,5.06,18.61,24.26
199,2019-03-26 00:00:00,9.5,0.0,2.0,270,53,1010.4,12.44,5.04,8.87,14.08
200,2019-03-26 03:00:00,5.7,0.0,0.8,340,66,1009.6,12.23,4.97,8.74,14.11
201,2019-03-26 06:00:00,4.0,0.0,0.8,340,77,1009.9,12.36,4.98,11.3,19.54
202,2019-03-26 09:00:00,8.7,0.0,1.5,320,64,1011.5,0.02,7.97,18.3,0.05
203,2019-03-26 12:00:00,15.9,0.0,5.1,290,34,1010.8,0.0,9.88,18.63,0.06
204,2019-03-26 15:00:00,19.0,0.0,5.3,320,17,1010.0,0.0,7.96,18.26,0.05
205,2019-03-26 18:00:00,18.4,0.0,4.5,290,17,1010.4,10.02,8.18,31.42,14.73
206,2019-03-26 21:00:00,13.1,0.0,1.1,110,27,1011.4,12.31,7.35,18.63,14.86
207,2019-03-27 00:00:00,8.5,0.0,0.6,360,50,1011.7,12.35,5.0,11.27,14.08
208,2019-03-27 03:00:00,6.4,0.0,0.1,0,53,1011.0,12.27,4.97,8.93,14.07
209,2019-03-27 06:00:00,4.9,0.0,0.6,90,56,1010.1,12.24,4.94,11.22,19.49
210,2019-03-27 09:00:00,11.6,0.0,0.6,230,45,1009.8,0.02,7.94,18.26,0.07
211,2019-03-27 12:00:00,21.0,0.0,4.6,270,24,1006.4,0.02,8.79,18.45,0.07
212,2019-03-27 15:00:00,23.3,0.0,5.3,250,19,1002.5,0.0,8.02,18.34,0.08
213,2019-03-27 18:00:00,20.2,0.0,2.4,250,23,1002.2,0.0,5.78,17.91,12.28
214,2019-03-27 21:00:00,17.9,0.0,4.5,270,24,1003.8,12.42,6.03,18.76,33.55
215,2019-03-28 00:00:00,14.5,0.0,2.1,320,37,1005.1,12.45,5.03,16.41,23.44
216,2019-03-28 03:00:00,13.6,0.0,0.9,320,55,1005.8,12.06,4.92,16.09,22.87
217,2019-03-28 06:00:00,10.9,0.0,0.7,90,64,1006.1,12.36,5.02,18.5,28.85
218,2019-03-28 09:00:00,12.1,0.0,3.5,140,71,1007.2,0.03,7.88,17.97,0.07
219,2019-03-28 12:00:00,14.3,0.0,4.3,110,53,1006.7,0.01,9.86,18.43,0.08
220,2019-03-28 15:00:00,15.9,0.0,4.4,140,45,1004.9,0.02,7.89,17.77,0.03
221,2019-03-28 18:00:00,12.1,0.0,5.5,110,59,1005.7,11.99,7.23,17.48,19.42
222,2019-03-28 21:00:00,9.4,0.0,4.1,140,70,1007.3,12.52,6.1,17.88,20.05
223,2019-03-29 00:00:00,8.4,0.0,1.9,140,76,1007.7,12.31,5.01,8.84,14.52
224,2019-03-29 03:00:00,8.3,0.0,0.8,110,77,1007.0,12.32,4.98,8.81,14.54
225,2019-03-29 06:00:00,6.8,0.0,1.0,160,84,1006.6,0.01,4.96,11.11,24.68
226,2019-03-29 09:00:00,10.2,0.0,1.2,90,74,1008.2,0.0,7.91,17.26,0.07
227,2019-03-29 12:00:00,14.6,0.0,1.4,250,49,1007.2,0.01,9.68,17.73,0.08
228,2019-03-29 15:00:00,18.5,0.0,2.5,360,31,1004.5,0.02,7.97,17.35,0.06
229,2019-03-29 18:00:00,17.8,0.0,1.2,360,30,1004.7,12.14,7.29,24.08,14.66
230,2019-03-29 21:00:00,13.1,0.0,3.0,140,66,1006.4,12.42,7.4,11.21,15.35
231,2019-03-30 00:00:00,10.9,0.0,5.2,110,71,1005.7,0.0,7.51,8.95,14.57
232,2019-03-30 03:00:00,8.9,1.0,1.5,160,92,1004.9,0.01,7.26,8.69,14.6
233,2019-03-30 06:00:00,7.4,3.5,1.6,270,92,1005.5,0.0,7.35,8.78,0.08
234,2019-03-30 09:00:00,8.3,0.0,2.3,340,72,1006.8,0.0,8.58,8.67,0.06
235,2019-03-30 12:00:00,11.8,0.0,4.1,290,52,1005.8,0.0,8.79,8.83,0.06
236,2019-03-30 15:00:00,13.0,0.0,3.2,270,46,1002.9,0.01,8.77,8.8,0.08
237,2019-03-30 18:00:00,12.7,0.0,5.4,270,33,1002.9,12.13,8.81,22.01,14.69
238,2019-03-30 21:00:00,6.5,0.0,5.6,290,44,1006.5,0.0,8.83,8.82,15.31
239,2019-03-31 00:00:00,5.1,0.0,5.3,290,52,1007.7,0.0,8.9,8.89,5.2
240,2019-03-31 03:00:00,4.9,0.0,4.7,270,55,1008.7,0.0,8.65,8.7,5.2
241,2019-03-31 06:00:00,5.2,0.0,3.2,290,55,1010.3,0.01,8.79,8.79,0.07
242,2019-03-31 09:00:00,5.9,0.0,2.3,270,49,1012.0,0.03,12.04,8.88,0.07
243,2019-03-31 12:00:00,8.9,0.0,5.8,290,34,1011.8,0.02,11.79,8.71,0.06
244,2019-03-31 15:00:00,10.1,0.0,5.2,320,27,1010.8,0.0,8.66,8.69,0.07
245,2019-03-31 18:00:00,8.2,0.0,5.2,320,32,1012.0,12.17,8.84,22.02,14.7
246,2019-03-31 21:00:00,5.8,0.0,3.2,340,36,1014.6,0.01,9.92,8.87,14.92
247,2019-04-01 00:00:00,4.5,0.0,5.2,290,29,1015.6,0.01,9.89,8.88,14.58
248,2019-04-01 03:00:00,3.1,0.0,2.7,290,42,1015.3,0.02,8.71,8.73,14.57
249,2019-04-01 06:00:00,2.7,0.0,1.8,290,49,1015.8,0.02,8.78,31.13,19.58
250,2019-04-01 09:00:00,6.3,0.0,3.6,290,39,1016.8,0.01,7.93,17.27,0.05
251,2019-04-01 12:00:00,9.9,0.0,4.9,320,24,1015.5,0.02,10.44,18.24,0.07
252,2019-04-01 15:00:00,11.1,0.0,4.1,320,24,1014.0,0.0,8.04,18.05,0.09
253,2019-04-01 18:00:00,9.8,0.0,3.7,290,27,1014.1,12.44,8.8,52.67,42.58
254,2019-04-01 21:00:00,7.6,0.0,1.8,340,34,1015.0,12.29,8.75,39.43,42.65
255,2019-04-02 00:00:00,6.1,0.0,1.9,290,38,1015.7,12.26,6.49,16.13,32.56
256,2019-04-02 03:00:00,2.1,0.0,0.3,0,60,1016.0,12.47,8.35,16.32,32.83
257,2019-04-02 06:00:00,0.4,0.0,0.4,0,71,1016.5,14.21,4.95,19.05,42.47
258,2019-04-02 09:00:00,6.7,0.0,3.0,290,38,1017.4,0.0,7.78,17.95,0.01
259,2019-04-02 12:00:00,11.7,0.0,2.6,290,19,1015.9,0.0,8.12,18.53,0.07
260,2019-04-02 15:00:00,13.7,0.0,5.2,320,16,1012.7,0.02,8.54,18.39,0.07
261,2019-04-02 18:00:00,13.2,0.0,3.2,320,21,1012.4,0.01,5.0,31.65,14.65
262,2019-04-02 21:00:00,10.1,0.0,2.7,340,19,1015.2,0.01,9.87,18.57,14.8
263,2019-04-03 00:00:00,6.7,0.0,1.0,320,29,1017.0,0.02,9.67,11.37,14.57
264,2019-04-03 03:00:00,5.5,0.0,1.0,340,30,1017.3,0.01,8.8,11.43,14.58
265,2019-04-03 06:00:00,2.2,0.0,0.8,50,47,1018.0,0.01,8.79,11.41,19.97
266,2019-04-03 09:00:00,8.2,0.0,2.0,290,26,1018.4,0.02,9.48,18.03,0.06
